temp,traffic_volume,rain_1h,snow_1h,clouds_all,date_time
299.47,5101,0.0,0.0,75,2017-06-16T13:00:00.000+05:30
301.15,5257,0.0,0.0,75,2017-06-16T14:00:00.000+05:30
301.75,4762,0.0,0.0,40,2017-06-16T15:00:00.000+05:30
300.61,5764,0.0,0.0,90,2017-06-16T16:00:00.000+05:30
300.4,5266,0.0,0.0,75,2017-06-16T17:00:00.000+05:30
299.21,4619,0.0,0.0,90,2017-06-16T18:00:00.000+05:30
298.34,3660,0.0,0.0,90,2017-06-16T19:00:00.000+05:30
297.08,3465,0.0,0.0,90,2017-06-16T20:00:00.000+05:30
296.28,3262,0.0,0.0,75,2017-06-16T21:00:00.000+05:30
294.97,1688,0.0,0.0,1,2017-06-16T22:00:00.000+05:30
293.9,384,0.0,0.0,1,2017-06-16T23:00:00.000+05:30
293.27,318,0.0,0.0,1,2017-06-17T00:00:00.000+05:30
292.09,388,0.0,0.0,1,2017-06-17T01:00:00.000+05:30
291.15,667,0.0,0.0,1,2017-06-17T02:00:00.000+05:30
289.9,493,0.0,0.0,1,2017-06-17T03:00:00.000+05:30
288.49,531,0.0,0.0,1,2017-06-17T04:00:00.000+05:30
287.89,993,0.0,0.0,1,2017-06-17T05:00:00.000+05:30
287.78,1608,0.0,0.0,1,2017-06-17T06:00:00.000+05:30
289.75,2016,0.0,0.0,5,2017-06-17T07:00:00.000+05:30
292.36,2782,0.0,0.0,1,2017-06-17T08:00:00.000+05:30
294.47,3468,0.0,0.0,75,2017-06-17T09:00:00.000+05:30
296.68,4167,0.0,0.0,75,2017-06-17T10:00:00.000+05:30
297.42,4438,0.0,0.0,1,2017-06-17T11:00:00.000+05:30
298.65,4624,0.0,0.0,75,2017-06-17T12:00:00.000+05:30
299.65,4408,0.0,0.0,75,2017-06-17T13:00:00.000+05:30
299.95,4457,0.0,0.0,40,2017-06-17T14:00:00.000+05:30
300.34,4516,0.0,0.0,75,2017-06-17T15:00:00.000+05:30
300.95,4525,0.0,0.0,75,2017-06-17T16:00:00.000+05:30
299.68,4421,0.0,0.0,90,2017-06-17T17:00:00.000+05:30
298.22,4210,0.0,0.0,90,2017-06-17T18:00:00.000+05:30
295.61,3614,0.0,0.0,90,2017-06-17T19:00:00.000+05:30
292.42,3057,0.0,0.0,90,2017-06-17T20:00:00.000+05:30
291.59,3651,0.0,0.0,75,2017-06-17T21:00:00.000+05:30
290.27,3075,0.0,0.0,90,2017-06-17T22:00:00.000+05:30
290.15,2096,0.0,0.0,90,2017-06-17T23:00:00.000+05:30
290.21,1387,0.0,0.0,75,2017-06-18T00:00:00.000+05:30
289.86,1293,0.0,0.0,40,2017-06-18T01:00:00.000+05:30
289.4,754,0.0,0.0,90,2017-06-18T02:00:00.000+05:30
289.35,390,0.0,0.0,90,2017-06-18T03:00:00.000+05:30
289.01,542,0.0,0.0,40,2017-06-18T04:00:00.000+05:30
288.75,647,0.0,0.0,40,2017-06-18T05:00:00.000+05:30
288.82,1149,0.0,0.0,75,2017-06-18T06:00:00.000+05:30
288.62,1318,0.0,0.0,1,2017-06-18T07:00:00.000+05:30
289.41,1868,0.0,0.0,75,2017-06-18T08:00:00.000+05:30
290.34,2736,0.0,0.0,75,2017-06-18T09:00:00.000+05:30
291.41,3711,0.0,0.0,75,2017-06-18T10:00:00.000+05:30
291.75,4446,0.0,0.0,75,2017-06-18T11:00:00.000+05:30
292.65,4906,0.0,0.0,75,2017-06-18T12:00:00.000+05:30
293.62,4642,0.0,0.0,75,2017-06-18T13:00:00.000+05:30
294.08,4482,0.0,0.0,75,2017-06-18T14:00:00.000+05:30
294.48,4374,0.0,0.0,75,2017-06-18T15:00:00.000+05:30
294.21,4469,0.0,0.0,75,2017-06-18T16:00:00.000+05:30
294.49,4175,0.0,0.0,40,2017-06-18T17:00:00.000+05:30
294.79,3885,0.0,0.0,40,2017-06-18T18:00:00.000+05:30
294.62,3740,0.0,0.0,1,2017-06-18T19:00:00.000+05:30
294.02,3432,0.0,0.0,40,2017-06-18T20:00:00.000+05:30
293.02,2755,0.0,0.0,40,2017-06-18T21:00:00.000+05:30
291.55,2374,0.0,0.0,1,2017-06-18T22:00:00.000+05:30
290.68,1886,0.0,0.0,1,2017-06-18T23:00:00.000+05:30
290.688,798,0.0,0.0,68,2017-06-19T00:00:00.000+05:30
288.78,466,0.0,0.0,75,2017-06-19T01:00:00.000+05:30
289.55,358,0.0,0.0,90,2017-06-19T02:00:00.000+05:30
289.48,343,0.0,0.0,40,2017-06-19T03:00:00.000+05:30
289.28,878,0.0,0.0,1,2017-06-19T04:00:00.000+05:30
288.75,2919,0.0,0.0,1,2017-06-19T05:00:00.000+05:30
288.15,5719,0.0,0.0,40,2017-06-19T06:00:00.000+05:30
288.48,5591,0.0,0.0,1,2017-06-19T07:00:00.000+05:30
289.62,5328,0.0,0.0,40,2017-06-19T08:00:00.000+05:30
290.62,4666,0.0,0.0,40,2017-06-19T09:00:00.000+05:30
291.36,4166,0.0,0.0,75,2017-06-19T10:00:00.000+05:30
292.15,4549,0.0,0.0,75,2017-06-19T11:00:00.000+05:30
292.87,4835,0.0,0.0,75,2017-06-19T12:00:00.000+05:30
293.44,4863,0.0,0.0,75,2017-06-19T13:00:00.000+05:30
294.08,4928,0.0,0.0,75,2017-06-19T14:00:00.000+05:30
294.15,5464,0.0,0.0,75,2017-06-19T15:00:00.000+05:30
294.65,6300,0.0,0.0,40,2017-06-19T16:00:00.000+05:30
295.0,5659,0.0,0.0,75,2017-06-19T17:00:00.000+05:30
295.01,4274,0.0,0.0,40,2017-06-19T18:00:00.000+05:30
294.8,3316,0.0,0.0,40,2017-06-19T19:00:00.000+05:30
294.65,2821,0.0,0.0,1,2017-06-19T20:00:00.000+05:30
293.22,2667,0.0,0.0,20,2017-06-19T21:00:00.000+05:30
291.15,2286,0.0,0.0,5,2017-06-19T22:00:00.000+05:30
289.42,1178,0.0,0.0,1,2017-06-19T23:00:00.000+05:30
288.01,718,0.0,0.0,1,2017-06-20T00:00:00.000+05:30
287.51,437,0.0,0.0,40,2017-06-20T01:00:00.000+05:30
287.79,318,0.0,0.0,1,2017-06-20T02:00:00.000+05:30
288.51,346,0.0,0.0,40,2017-06-20T03:00:00.000+05:30
288.86,826,0.0,0.0,40,2017-06-20T04:00:00.000+05:30
288.72,2891,0.0,0.0,90,2017-06-20T05:00:00.000+05:30
288.72,5457,0.0,0.0,90,2017-06-20T06:00:00.000+05:30
288.09,5665,0.0,0.0,90,2017-06-20T07:00:00.000+05:30
288.01,6019,0.0,0.0,75,2017-06-20T08:00:00.000+05:30
289.28,5033,0.0,0.0,40,2017-06-20T09:00:00.000+05:30
290.88,4424,0.0,0.0,40,2017-06-20T10:00:00.000+05:30
292.22,4699,0.0,0.0,1,2017-06-20T11:00:00.000+05:30
293.79,4841,0.0,0.0,1,2017-06-20T12:00:00.000+05:30
294.58,4849,0.0,0.0,40,2017-06-20T13:00:00.000+05:30
295.29,5049,0.0,0.0,40,2017-06-20T14:00:00.000+05:30
296.15,5561,0.0,0.0,40,2017-06-20T15:00:00.000+05:30
296.43,6395,0.0,0.0,40,2017-06-20T16:00:00.000+05:30
296.36,6221,0.0,0.0,40,2017-06-20T17:00:00.000+05:30
296.37,4710,0.0,0.0,40,2017-06-20T18:00:00.000+05:30
296.15,3363,0.0,0.0,75,2017-06-20T19:00:00.000+05:30
295.65,2872,0.0,0.0,90,2017-06-20T20:00:00.000+05:30
294.66,2739,0.0,0.0,1,2017-06-20T21:00:00.000+05:30
291.87,2080,0.0,0.0,5,2017-06-20T22:00:00.000+05:30
288.94,1286,0.0,0.0,1,2017-06-20T23:00:00.000+05:30
287.66,731,0.0,0.0,1,2017-06-21T00:00:00.000+05:30
286.87,450,0.0,0.0,1,2017-06-21T01:00:00.000+05:30
286.49,355,0.0,0.0,1,2017-06-21T02:00:00.000+05:30
285.58,381,0.0,0.0,1,2017-06-21T03:00:00.000+05:30
285.08,915,0.0,0.0,1,2017-06-21T04:00:00.000+05:30
285.69,3011,0.0,0.0,1,2017-06-21T05:00:00.000+05:30
286.01,5890,0.0,0.0,1,2017-06-21T06:00:00.000+05:30
287.15,6579,0.0,0.0,1,2017-06-21T07:00:00.000+05:30
289.86,6047,0.0,0.0,40,2017-06-21T08:00:00.000+05:30
291.72,4987,0.0,0.0,1,2017-06-21T09:00:00.000+05:30
293.77,4450,0.0,0.0,75,2017-06-21T10:00:00.000+05:30
295.01,4808,0.0,0.0,40,2017-06-21T11:00:00.000+05:30
296.35,4928,0.0,0.0,1,2017-06-21T12:00:00.000+05:30
296.744,4961,0.0,0.0,80,2017-06-21T13:00:00.000+05:30
296.744,5000,0.0,0.0,80,2017-06-21T14:00:00.000+05:30
299.22,5719,0.0,0.0,20,2017-06-21T15:00:00.000+05:30
299.68,6576,0.0,0.0,5,2017-06-21T16:00:00.000+05:30
299.84,6673,0.0,0.0,5,2017-06-21T17:00:00.000+05:30
299.78,5252,0.0,0.0,1,2017-06-21T18:00:00.000+05:30
299.49,3462,0.0,0.0,1,2017-06-21T19:00:00.000+05:30
298.59,3152,0.0,0.0,40,2017-06-21T20:00:00.000+05:30
297.15,2792,0.0,0.0,75,2017-06-21T21:00:00.000+05:30
296.22,2157,0.0,0.0,1,2017-06-21T22:00:00.000+05:30
295.55,1402,0.0,0.0,1,2017-06-21T23:00:00.000+05:30
294.95,844,0.0,0.0,1,2017-06-22T00:00:00.000+05:30
294.55,514,0.0,0.0,75,2017-06-22T01:00:00.000+05:30
294.28,336,0.0,0.0,1,2017-06-22T02:00:00.000+05:30
293.95,417,0.0,0.0,1,2017-06-22T03:00:00.000+05:30
292.89,897,0.0,0.0,1,2017-06-22T04:00:00.000+05:30
292.34,2880,0.0,0.0,1,2017-06-22T05:00:00.000+05:30
292.28,5585,0.0,0.0,40,2017-06-22T06:00:00.000+05:30
292.65,6018,0.0,0.0,90,2017-06-22T07:00:00.000+05:30
292.96,6044,0.0,0.0,90,2017-06-22T08:00:00.000+05:30
293.55,4886,0.0,0.0,75,2017-06-22T09:00:00.000+05:30
293.76,4445,0.0,0.0,75,2017-06-22T10:00:00.000+05:30
292.72,4659,0.0,0.0,90,2017-06-22T11:00:00.000+05:30
292.09,4880,0.0,0.0,90,2017-06-22T12:00:00.000+05:30
292.4,4833,0.0,0.0,90,2017-06-22T13:00:00.000+05:30
292.78,5123,0.0,0.0,90,2017-06-22T14:00:00.000+05:30
292.59,5652,0.0,0.0,90,2017-06-22T15:00:00.000+05:30
292.96,6196,0.0,0.0,90,2017-06-22T16:00:00.000+05:30
293.08,6037,0.0,0.0,75,2017-06-22T17:00:00.000+05:30
293.67,4564,0.0,0.0,75,2017-06-22T18:00:00.000+05:30
294.22,3602,0.0,0.0,75,2017-06-22T19:00:00.000+05:30
294.42,3245,0.0,0.0,1,2017-06-22T20:00:00.000+05:30
293.51,3168,0.0,0.0,1,2017-06-22T21:00:00.000+05:30
292.35,2844,0.0,0.0,1,2017-06-22T22:00:00.000+05:30
291.02,1501,0.0,0.0,1,2017-06-22T23:00:00.000+05:30
290.09,1036,0.0,0.0,1,2017-06-23T00:00:00.000+05:30
289.52,656,0.0,0.0,1,2017-06-23T01:00:00.000+05:30
288.84,561,0.0,0.0,1,2017-06-23T02:00:00.000+05:30
288.03,636,0.0,0.0,1,2017-06-23T03:00:00.000+05:30
287.62,1023,0.0,0.0,1,2017-06-23T04:00:00.000+05:30
287.09,2978,0.0,0.0,1,2017-06-23T05:00:00.000+05:30
286.77,5484,0.0,0.0,1,2017-06-23T06:00:00.000+05:30
287.77,6583,0.0,0.0,1,2017-06-23T07:00:00.000+05:30
289.62,5669,0.0,0.0,5,2017-06-23T08:00:00.000+05:30
290.42,5036,0.0,0.0,1,2017-06-23T09:00:00.000+05:30
291.35,4888,0.0,0.0,40,2017-06-23T10:00:00.000+05:30
292.15,5367,0.0,0.0,75,2017-06-23T11:00:00.000+05:30
292.08,5467,0.0,0.0,75,2017-06-23T12:00:00.000+05:30
293.65,5230,0.0,0.0,75,2017-06-23T13:00:00.000+05:30
294.0,5295,0.0,0.0,90,2017-06-23T14:00:00.000+05:30
294.55,5606,0.0,0.0,75,2017-06-23T15:00:00.000+05:30
294.76,5868,0.0,0.0,90,2017-06-23T16:00:00.000+05:30
293.69,5267,0.0,0.0,75,2017-06-23T17:00:00.000+05:30
293.44,4543,0.0,0.0,75,2017-06-23T18:00:00.000+05:30
293.15,3857,0.0,0.0,90,2017-06-23T19:00:00.000+05:30
292.69,3441,0.0,0.0,75,2017-06-23T20:00:00.000+05:30
291.29,4165,0.0,0.0,90,2017-06-23T21:00:00.000+05:30
290.4,3507,0.0,0.0,1,2017-06-23T22:00:00.000+05:30
290.29,2494,0.0,0.0,40,2017-06-23T23:00:00.000+05:30
289.22,1496,0.0,0.0,75,2017-06-24T00:00:00.000+05:30
288.22,871,0.0,0.0,1,2017-06-24T01:00:00.000+05:30
287.28,637,0.0,0.0,1,2017-06-24T02:00:00.000+05:30
286.69,461,0.0,0.0,40,2017-06-24T03:00:00.000+05:30
285.97,544,0.0,0.0,40,2017-06-24T04:00:00.000+05:30
285.03,1042,0.0,0.0,1,2017-06-24T05:00:00.000+05:30
284.88,1601,0.0,0.0,40,2017-06-24T06:00:00.000+05:30
285.42,2304,0.0,0.0,75,2017-06-24T07:00:00.000+05:30
285.95,3141,0.0,0.0,1,2017-06-24T08:00:00.000+05:30
287.68,3659,0.0,0.0,20,2017-06-24T09:00:00.000+05:30
288.82,3976,0.0,0.0,1,2017-06-24T10:00:00.000+05:30
290.02,4198,0.0,0.0,75,2017-06-24T11:00:00.000+05:30
290.59,4651,0.0,0.0,75,2017-06-24T12:00:00.000+05:30
290.8,4564,0.0,0.0,40,2017-06-24T13:00:00.000+05:30
289.62,4560,0.0,0.0,75,2017-06-24T14:00:00.000+05:30
289.36,4573,0.0,0.0,90,2017-06-24T15:00:00.000+05:30
287.83,4358,0.0,0.0,40,2017-06-24T16:00:00.000+05:30
290.01,4307,0.0,0.0,75,2017-06-24T17:00:00.000+05:30
290.59,4036,0.0,0.0,90,2017-06-24T18:00:00.000+05:30
290.35,3460,0.0,0.0,75,2017-06-24T19:00:00.000+05:30
289.95,3190,0.0,0.0,75,2017-06-24T20:00:00.000+05:30
288.69,3322,0.0,0.0,40,2017-06-24T21:00:00.000+05:30
287.82,3431,0.0,0.0,40,2017-06-24T22:00:00.000+05:30
286.9,2378,0.0,0.0,1,2017-06-24T23:00:00.000+05:30
286.22,1751,0.0,0.0,1,2017-06-25T00:00:00.000+05:30
286.28,1015,0.0,0.0,40,2017-06-25T01:00:00.000+05:30
286.36,719,0.0,0.0,75,2017-06-25T02:00:00.000+05:30
286.08,458,0.0,0.0,1,2017-06-25T03:00:00.000+05:30
285.68,445,0.0,0.0,90,2017-06-25T04:00:00.000+05:30
285.75,687,0.0,0.0,90,2017-06-25T05:00:00.000+05:30
285.62,1171,0.0,0.0,90,2017-06-25T06:00:00.000+05:30
285.62,1628,0.0,0.0,90,2017-06-25T07:00:00.000+05:30
285.79,2284,0.0,0.0,90,2017-06-25T08:00:00.000+05:30
285.96,3390,0.0,0.0,90,2017-06-25T09:00:00.000+05:30
286.35,4178,0.0,0.0,90,2017-06-25T10:00:00.000+05:30
286.89,3916,0.0,0.0,90,2017-06-25T11:00:00.000+05:30
288.14,4398,0.0,0.0,90,2017-06-25T12:00:00.000+05:30
289.48,4379,0.0,0.0,75,2017-06-25T13:00:00.000+05:30
290.75,4414,0.0,0.0,75,2017-06-25T14:00:00.000+05:30
292.15,4467,0.0,0.0,40,2017-06-25T15:00:00.000+05:30
292.48,4107,0.0,0.0,40,2017-06-25T16:00:00.000+05:30
292.46,3909,0.0,0.0,75,2017-06-25T17:00:00.000+05:30
292.68,3673,0.0,0.0,40,2017-06-25T18:00:00.000+05:30
292.03,3280,0.0,0.0,40,2017-06-25T19:00:00.000+05:30
291.75,3829,0.0,0.0,40,2017-06-25T20:00:00.000+05:30
290.69,2782,0.0,0.0,90,2017-06-25T21:00:00.000+05:30
288.89,2042,0.0,0.0,40,2017-06-25T22:00:00.000+05:30
287.09,1255,0.0,0.0,40,2017-06-25T23:00:00.000+05:30
285.78,752,0.0,0.0,1,2017-06-26T00:00:00.000+05:30
284.47,445,0.0,0.0,75,2017-06-26T01:00:00.000+05:30
283.91,330,0.0,0.0,1,2017-06-26T02:00:00.000+05:30
283.16,348,0.0,0.0,1,2017-06-26T03:00:00.000+05:30
282.82,843,0.0,0.0,1,2017-06-26T04:00:00.000+05:30
282.03,2810,0.0,0.0,1,2017-06-26T05:00:00.000+05:30
281.96,5431,0.0,0.0,1,2017-06-26T06:00:00.000+05:30
282.62,6227,0.0,0.0,1,2017-06-26T07:00:00.000+05:30
284.84,5612,0.0,0.0,5,2017-06-26T08:00:00.000+05:30
287.15,4458,0.0,0.0,5,2017-06-26T09:00:00.000+05:30
288.65,4088,0.0,0.0,1,2017-06-26T10:00:00.000+05:30
290.15,4495,0.0,0.0,40,2017-06-26T11:00:00.000+05:30
291.28,4714,0.0,0.0,75,2017-06-26T12:00:00.000+05:30
291.79,4737,0.0,0.0,40,2017-06-26T13:00:00.000+05:30
292.71,4762,0.0,0.0,75,2017-06-26T14:00:00.000+05:30
293.42,5442,0.0,0.0,40,2017-06-26T15:00:00.000+05:30
293.82,6255,0.0,0.0,40,2017-06-26T16:00:00.000+05:30
293.95,5866,0.0,0.0,40,2017-06-26T17:00:00.000+05:30
293.52,4185,0.0,0.0,75,2017-06-26T18:00:00.000+05:30
293.58,3202,0.0,0.0,40,2017-06-26T19:00:00.000+05:30
293.48,2836,0.0,0.0,20,2017-06-26T20:00:00.000+05:30
292.03,2519,0.0,0.0,20,2017-06-26T21:00:00.000+05:30
288.91,1818,0.0,0.0,1,2017-06-26T22:00:00.000+05:30
286.23,1173,0.0,0.0,1,2017-06-26T23:00:00.000+05:30
285.29,676,0.0,0.0,1,2017-06-27T00:00:00.000+05:30
284.56,429,0.0,0.0,1,2017-06-27T01:00:00.000+05:30
284.34,340,0.0,0.0,1,2017-06-27T02:00:00.000+05:30
283.97,334,0.0,0.0,1,2017-06-27T03:00:00.000+05:30
283.28,850,0.0,0.0,1,2017-06-27T04:00:00.000+05:30
282.78,2909,0.0,0.0,1,2017-06-27T05:00:00.000+05:30
281.82,5706,0.0,0.0,1,2017-06-27T06:00:00.000+05:30
283.75,6422,0.0,0.0,5,2017-06-27T07:00:00.000+05:30
286.54,5857,0.0,0.0,1,2017-06-27T08:00:00.000+05:30
290.28,4823,0.0,0.0,5,2017-06-27T09:00:00.000+05:30
292.74,4313,0.0,0.0,5,2017-06-27T10:00:00.000+05:30
294.08,4529,0.0,0.0,40,2017-06-27T11:00:00.000+05:30
295.02,4752,0.0,0.0,40,2017-06-27T12:00:00.000+05:30
295.58,4691,0.0,0.0,1,2017-06-27T13:00:00.000+05:30
296.28,5031,0.0,0.0,1,2017-06-27T14:00:00.000+05:30
296.43,5497,0.0,0.0,75,2017-06-27T15:00:00.000+05:30
296.9,6387,0.0,0.0,1,2017-06-27T16:00:00.000+05:30
296.79,6018,0.0,0.0,1,2017-06-27T17:00:00.000+05:30
297.27,4451,0.0,0.0,40,2017-06-27T18:00:00.000+05:30
296.78,3322,0.0,0.0,40,2017-06-27T19:00:00.000+05:30
296.29,2965,0.0,0.0,1,2017-06-27T20:00:00.000+05:30
294.65,3057,0.0,0.0,1,2017-06-27T21:00:00.000+05:30
293.15,2022,0.0,0.0,75,2017-06-27T22:00:00.000+05:30
293.35,1113,0.0,0.0,1,2017-06-27T23:00:00.000+05:30
293.15,615,0.0,0.0,1,2017-06-28T00:00:00.000+05:30
292.48,389,0.0,0.0,1,2017-06-28T01:00:00.000+05:30
291.61,289,0.0,0.0,1,2017-06-28T02:00:00.000+05:30
291.55,305,0.0,0.0,1,2017-06-28T03:00:00.000+05:30
291.35,872,0.0,0.0,90,2017-06-28T04:00:00.000+05:30
290.28,2747,0.0,0.0,90,2017-06-28T05:00:00.000+05:30
290.35,5268,0.0,0.0,90,2017-06-28T06:00:00.000+05:30
290.22,5320,0.0,0.0,90,2017-06-28T07:00:00.000+05:30
290.55,5203,0.0,0.0,90,2017-06-28T08:00:00.000+05:30
291.08,4930,0.0,0.0,90,2017-06-28T09:00:00.000+05:30
291.75,4260,0.0,0.0,90,2017-06-28T10:00:00.000+05:30
292.15,4621,0.0,0.0,90,2017-06-28T11:00:00.000+05:30
292.75,4891,0.0,0.0,90,2017-06-28T12:00:00.000+05:30
293.51,4789,0.0,0.0,75,2017-06-28T13:00:00.000+05:30
296.22,5079,0.0,0.0,75,2017-06-28T14:00:00.000+05:30
298.02,5645,0.0,0.0,90,2017-06-28T15:00:00.000+05:30
298.36,6374,0.0,0.0,75,2017-06-28T16:00:00.000+05:30
296.61,6039,0.0,0.0,90,2017-06-28T17:00:00.000+05:30
297.34,4328,0.0,0.0,75,2017-06-28T18:00:00.000+05:30
298.42,3499,0.0,0.0,75,2017-06-28T19:00:00.000+05:30
297.82,2947,0.0,0.0,75,2017-06-28T20:00:00.000+05:30
296.56,2997,0.0,0.0,75,2017-06-28T21:00:00.000+05:30
294.96,2240,0.0,0.0,40,2017-06-28T22:00:00.000+05:30
294.49,1327,0.0,0.0,75,2017-06-28T23:00:00.000+05:30
293.48,847,0.0,0.0,1,2017-06-29T00:00:00.000+05:30
293.15,599,0.0,0.0,90,2017-06-29T01:00:00.000+05:30
292.61,464,0.0,0.0,90,2017-06-29T02:00:00.000+05:30
292.09,492,0.0,0.0,90,2017-06-29T03:00:00.000+05:30
291.42,1002,0.0,0.0,75,2017-06-29T04:00:00.000+05:30
291.22,2938,0.0,0.0,75,2017-06-29T05:00:00.000+05:30
291.02,5904,0.0,0.0,40,2017-06-29T06:00:00.000+05:30
291.29,6747,0.0,0.0,90,2017-06-29T07:00:00.000+05:30
291.35,5679,0.0,0.0,90,2017-06-29T08:00:00.000+05:30
291.55,4784,0.0,0.0,90,2017-06-29T09:00:00.000+05:30
291.84,4381,0.0,0.0,90,2017-06-29T10:00:00.000+05:30
292.08,4606,0.0,0.0,90,2017-06-29T11:00:00.000+05:30
293.15,5065,0.0,0.0,90,2017-06-29T12:00:00.000+05:30
293.75,5068,0.0,0.0,90,2017-06-29T13:00:00.000+05:30
294.29,5081,0.0,0.0,90,2017-06-29T14:00:00.000+05:30
295.15,5821,0.0,0.0,90,2017-06-29T15:00:00.000+05:30
295.77,6490,0.0,0.0,90,2017-06-29T16:00:00.000+05:30
296.21,5804,0.0,0.0,90,2017-06-29T17:00:00.000+05:30
296.4,4676,0.0,0.0,1,2017-06-29T18:00:00.000+05:30
296.28,3625,0.0,0.0,75,2017-06-29T19:00:00.000+05:30
296.15,3329,0.0,0.0,75,2017-06-29T20:00:00.000+05:30
294.82,3346,0.0,0.0,90,2017-06-29T21:00:00.000+05:30
294.15,2603,0.0,0.0,75,2017-06-29T22:00:00.000+05:30
293.53,1533,0.0,0.0,1,2017-06-29T23:00:00.000+05:30
292.9,830,0.0,0.0,1,2017-06-30T00:00:00.000+05:30
292.69,531,0.0,0.0,1,2017-06-30T01:00:00.000+05:30
291.55,383,0.0,0.0,1,2017-06-30T02:00:00.000+05:30
291.08,392,0.0,0.0,1,2017-06-30T03:00:00.000+05:30
290.55,871,0.0,0.0,40,2017-06-30T04:00:00.000+05:30
290.15,2664,0.0,0.0,90,2017-06-30T05:00:00.000+05:30
289.44,5219,0.0,0.0,1,2017-06-30T06:00:00.000+05:30
289.35,5934,0.0,0.0,1,2017-06-30T07:00:00.000+05:30
290.15,4940,0.0,0.0,1,2017-06-30T08:00:00.000+05:30
292.08,4618,0.0,0.0,1,2017-06-30T09:00:00.000+05:30
292.84,4638,0.0,0.0,1,2017-06-30T10:00:00.000+05:30
294.52,4725,0.0,0.0,1,2017-06-30T11:00:00.000+05:30
295.77,5229,0.0,0.0,75,2017-06-30T12:00:00.000+05:30
296.95,5263,0.0,0.0,1,2017-06-30T13:00:00.000+05:30
297.55,5392,0.0,0.0,75,2017-06-30T14:00:00.000+05:30
297.49,5602,0.0,0.0,75,2017-06-30T15:00:00.000+05:30
296.54,5718,0.0,0.0,75,2017-06-30T16:00:00.000+05:30
294.85,4756,0.0,0.0,90,2017-06-30T17:00:00.000+05:30
294.81,3988,0.0,0.0,1,2017-06-30T18:00:00.000+05:30
295.61,3551,0.0,0.0,75,2017-06-30T19:00:00.000+05:30
295.35,3138,0.0,0.0,75,2017-06-30T20:00:00.000+05:30
294.15,3129,0.0,0.0,75,2017-06-30T21:00:00.000+05:30
292.4,3318,0.0,0.0,1,2017-06-30T22:00:00.000+05:30
291.77,2097,0.0,0.0,20,2017-06-30T23:00:00.000+05:30
291.35,1320,0.0,0.0,40,2017-07-01T00:00:00.000+05:30
291.29,958,0.0,0.0,1,2017-07-01T01:00:00.000+05:30
290.75,770,0.0,0.0,1,2017-07-01T02:00:00.000+05:30
290.42,465,0.0,0.0,1,2017-07-01T03:00:00.000+05:30
290.29,499,0.0,0.0,1,2017-07-01T04:00:00.000+05:30
289.95,1026,0.0,0.0,1,2017-07-01T05:00:00.000+05:30
289.02,1769,0.0,0.0,1,2017-07-01T06:00:00.000+05:30
289.35,2126,0.0,0.0,75,2017-07-01T07:00:00.000+05:30
290.22,2649,0.0,0.0,40,2017-07-01T08:00:00.000+05:30
291.15,3257,0.0,0.0,1,2017-07-01T09:00:00.000+05:30
292.33,3768,0.0,0.0,40,2017-07-01T10:00:00.000+05:30
293.59,4037,0.0,0.0,75,2017-07-01T11:00:00.000+05:30
294.35,4091,0.0,0.0,75,2017-07-01T12:00:00.000+05:30
294.58,4217,0.0,0.0,40,2017-07-01T13:00:00.000+05:30
294.65,4042,0.0,0.0,40,2017-07-01T14:00:00.000+05:30
295.15,4123,0.0,0.0,1,2017-07-01T15:00:00.000+05:30
296.08,3783,0.0,0.0,40,2017-07-01T16:00:00.000+05:30
296.42,3790,0.0,0.0,40,2017-07-01T17:00:00.000+05:30
296.28,3761,0.0,0.0,40,2017-07-01T18:00:00.000+05:30
295.95,3146,0.0,0.0,1,2017-07-01T19:00:00.000+05:30
295.78,2950,0.0,0.0,75,2017-07-01T20:00:00.000+05:30
294.89,2876,0.0,0.0,40,2017-07-01T21:00:00.000+05:30
293.96,3677,0.0,0.0,40,2017-07-01T22:00:00.000+05:30
293.88,2845,0.0,0.0,1,2017-07-01T23:00:00.000+05:30
293.41,1536,0.0,0.0,40,2017-07-02T00:00:00.000+05:30
292.95,1071,0.0,0.0,1,2017-07-02T01:00:00.000+05:30
292.48,770,0.0,0.0,40,2017-07-02T02:00:00.000+05:30
292.02,465,0.0,0.0,1,2017-07-02T03:00:00.000+05:30
291.55,499,0.0,0.0,1,2017-07-02T04:00:00.000+05:30
292.42,2638,0.0,0.0,1,2017-07-02T09:00:00.000+05:30
293.88,3266,0.0,0.0,20,2017-07-02T10:00:00.000+05:30
294.88,3566,0.0,0.0,40,2017-07-02T11:00:00.000+05:30
295.65,3816,0.0,0.0,40,2017-07-02T12:00:00.000+05:30
296.42,3908,0.0,0.0,40,2017-07-02T13:00:00.000+05:30
297.09,3842,0.0,0.0,1,2017-07-02T14:00:00.000+05:30
297.65,3765,0.0,0.0,1,2017-07-02T15:00:00.000+05:30
298.36,3654,0.0,0.0,1,2017-07-02T16:00:00.000+05:30
298.69,3545,0.0,0.0,1,2017-07-02T17:00:00.000+05:30
299.09,3347,0.0,0.0,1,2017-07-02T18:00:00.000+05:30
298.68,3117,0.0,0.0,1,2017-07-02T19:00:00.000+05:30
297.96,2958,0.0,0.0,1,2017-07-02T20:00:00.000+05:30
295.82,2854,0.0,0.0,5,2017-07-02T21:00:00.000+05:30
293.47,2523,0.0,0.0,1,2017-07-02T22:00:00.000+05:30
