holiday_indexed,temp,rain_1h,snow_1h,clouds_all,weather_main_indexed,weather_description_indexed,date_time,traffic_volume
0.0,278.21,0.0,0.0,75,0.0,3.0,2018-03-03T12:00:00.000+05:30,5023
0.0,279.15,0.0,0.0,75,0.0,3.0,2018-03-03T13:00:00.000+05:30,5240
0.0,279.75,0.0,0.0,1,1.0,0.0,2018-03-03T14:00:00.000+05:30,5040
0.0,280.08,0.0,0.0,40,0.0,4.0,2018-03-03T15:00:00.000+05:30,4945
0.0,280.08,0.0,0.0,40,0.0,4.0,2018-03-03T16:00:00.000+05:30,4855
0.0,279.93,0.0,0.0,75,0.0,3.0,2018-03-03T17:00:00.000+05:30,4837
0.0,279.5,0.0,0.0,40,0.0,4.0,2018-03-03T18:00:00.000+05:30,4396
0.0,278.86,0.0,0.0,40,0.0,4.0,2018-03-03T19:00:00.000+05:30,3817
0.0,278.48,0.0,0.0,90,0.0,2.0,2018-03-03T20:00:00.000+05:30,3169
0.0,278.21,0.0,0.0,75,0.0,3.0,2018-03-03T21:00:00.000+05:30,3632
0.0,278.08,0.0,0.0,90,0.0,2.0,2018-03-03T22:00:00.000+05:30,3148
0.0,277.81,0.0,0.0,90,0.0,2.0,2018-03-03T23:00:00.000+05:30,1934
0.0,277.55,0.0,0.0,90,0.0,2.0,2018-03-04T00:00:00.000+05:30,1216
0.0,276.88,0.0,0.0,90,0.0,2.0,2018-03-04T01:00:00.000+05:30,756
0.0,276.68,0.0,0.0,90,3.0,5.0,2018-03-04T02:00:00.000+05:30,543
0.0,276.44,0.0,0.0,90,0.0,2.0,2018-03-04T03:00:00.000+05:30,351
0.0,276.15,0.0,0.0,90,3.0,5.0,2018-03-04T04:00:00.000+05:30,299
0.0,276.15,0.0,0.0,90,5.0,14.0,2018-03-04T04:00:00.000+05:30,299
0.0,275.84,0.0,0.0,90,3.0,9.0,2018-03-04T05:00:00.000+05:30,431
0.0,275.35,0.0,0.0,90,7.0,27.0,2018-03-04T06:00:00.000+05:30,733
0.0,275.35,0.0,0.0,90,3.0,5.0,2018-03-04T06:00:00.000+05:30,733
0.0,275.35,0.0,0.0,90,5.0,14.0,2018-03-04T06:00:00.000+05:30,733
0.0,275.08,0.0,0.0,90,3.0,9.0,2018-03-04T07:00:00.000+05:30,1149
0.0,275.08,0.0,0.0,90,7.0,13.0,2018-03-04T07:00:00.000+05:30,1149
0.0,274.65,0.0,0.0,90,4.0,7.0,2018-03-04T08:00:00.000+05:30,1840
0.0,274.65,0.0,0.0,90,3.0,5.0,2018-03-04T08:00:00.000+05:30,1840
0.0,274.65,0.0,0.0,90,7.0,13.0,2018-03-04T08:00:00.000+05:30,1840
0.0,274.72,0.0,0.0,90,3.0,5.0,2018-03-04T09:00:00.000+05:30,2434
0.0,274.82,0.0,0.0,90,3.0,9.0,2018-03-04T10:00:00.000+05:30,3193
0.0,274.82,0.0,0.0,90,4.0,7.0,2018-03-04T10:00:00.000+05:30,3193
0.0,274.95,0.0,0.0,90,5.0,14.0,2018-03-04T11:00:00.000+05:30,3594
0.0,274.95,0.0,0.0,90,3.0,5.0,2018-03-04T11:00:00.000+05:30,3594
0.0,275.88,0.0,0.0,90,4.0,7.0,2018-03-04T12:00:00.000+05:30,4241
0.0,275.88,0.0,0.0,90,3.0,18.0,2018-03-04T12:00:00.000+05:30,4241
0.0,276.43,0.0,0.0,75,0.0,3.0,2018-03-04T13:00:00.000+05:30,4328
0.0,276.95,0.0,0.0,90,0.0,2.0,2018-03-04T14:00:00.000+05:30,4341
0.0,277.22,0.0,0.0,90,0.0,2.0,2018-03-04T15:00:00.000+05:30,4226
0.0,277.58,0.0,0.0,75,0.0,3.0,2018-03-04T16:00:00.000+05:30,4537
0.0,277.82,0.0,0.0,75,0.0,3.0,2018-03-04T17:00:00.000+05:30,4093
0.0,277.22,0.0,0.0,75,0.0,3.0,2018-03-04T18:00:00.000+05:30,3910
0.0,277.15,0.0,0.0,75,3.0,5.0,2018-03-04T19:00:00.000+05:30,2945
0.0,276.95,0.0,0.0,75,0.0,3.0,2018-03-04T20:00:00.000+05:30,3258
0.0,276.58,0.0,0.0,90,0.0,2.0,2018-03-04T21:00:00.000+05:30,3017
0.0,276.65,0.0,0.0,90,3.0,9.0,2018-03-04T22:00:00.000+05:30,1747
0.0,276.62,0.0,0.0,90,5.0,11.0,2018-03-04T23:00:00.000+05:30,1138
0.0,276.62,0.0,0.0,90,3.0,9.0,2018-03-04T23:00:00.000+05:30,1138
0.0,275.82,0.0,0.0,90,4.0,7.0,2018-03-05T00:00:00.000+05:30,703
0.0,275.82,0.0,0.0,90,3.0,5.0,2018-03-05T00:00:00.000+05:30,703
0.0,275.55,0.0,0.0,90,4.0,7.0,2018-03-05T01:00:00.000+05:30,471
0.0,275.55,0.0,0.0,90,3.0,5.0,2018-03-05T01:00:00.000+05:30,471
0.0,275.0,0.0,0.0,90,3.0,5.0,2018-03-05T02:00:00.000+05:30,391
0.0,275.0,0.0,0.0,90,4.0,7.0,2018-03-05T02:00:00.000+05:30,391
0.0,274.79,0.0,0.0,90,7.0,13.0,2018-03-05T03:00:00.000+05:30,486
0.0,274.79,0.0,0.0,90,4.0,7.0,2018-03-05T03:00:00.000+05:30,486
0.0,274.79,0.0,0.0,90,3.0,5.0,2018-03-05T03:00:00.000+05:30,486
0.0,274.86,0.0,0.0,90,3.0,5.0,2018-03-05T04:00:00.000+05:30,976
0.0,274.86,0.0,0.0,90,4.0,7.0,2018-03-05T05:00:00.000+05:30,2704
0.0,275.01,0.0,0.0,90,4.0,7.0,2018-03-05T06:00:00.000+05:30,4879
0.0,275.02,0.0,0.0,90,4.0,7.0,2018-03-05T07:00:00.000+05:30,5062
0.0,274.82,0.0,0.0,90,4.0,17.0,2018-03-05T08:00:00.000+05:30,4211
0.0,274.68,0.0,0.0,90,4.0,30.0,2018-03-05T09:00:00.000+05:30,3780
0.0,274.79,0.0,0.0,90,4.0,30.0,2018-03-05T10:00:00.000+05:30,3586
0.0,274.79,0.0,0.0,90,6.0,10.0,2018-03-05T10:00:00.000+05:30,3586
0.0,274.79,0.0,0.0,90,3.0,5.0,2018-03-05T10:00:00.000+05:30,3586
0.0,274.55,0.0,0.0,90,4.0,7.0,2018-03-05T11:00:00.000+05:30,3611
0.0,274.55,0.0,0.0,90,7.0,13.0,2018-03-05T11:00:00.000+05:30,3611
0.0,274.55,0.0,0.0,90,2.0,1.0,2018-03-05T11:00:00.000+05:30,3611
0.0,275.15,0.0,0.0,90,3.0,5.0,2018-03-05T12:00:00.000+05:30,3719
0.0,275.15,0.0,0.0,90,4.0,30.0,2018-03-05T12:00:00.000+05:30,3719
0.0,274.84,0.0,0.0,90,0.0,2.0,2018-03-05T13:00:00.000+05:30,3682
0.0,274.86,0.0,0.0,90,0.0,2.0,2018-03-05T14:00:00.000+05:30,3928
0.0,274.01,0.0,0.0,90,5.0,11.0,2018-03-05T15:00:00.000+05:30,4151
0.0,274.01,0.0,0.0,90,4.0,17.0,2018-03-05T15:00:00.000+05:30,4151
0.0,274.01,0.0,0.0,90,2.0,1.0,2018-03-05T15:00:00.000+05:30,4151
0.0,274.01,0.0,0.0,90,6.0,10.0,2018-03-05T15:00:00.000+05:30,4151
0.0,272.72,0.0,0.0,90,8.0,12.0,2018-03-05T16:00:00.000+05:30,3260
0.0,272.72,0.0,0.0,90,4.0,15.0,2018-03-05T16:00:00.000+05:30,3260
0.0,272.72,0.0,0.0,90,2.0,1.0,2018-03-05T16:00:00.000+05:30,3260
0.0,272.09,0.0,0.0,90,8.0,12.0,2018-03-05T17:00:00.000+05:30,1953
0.0,272.09,0.0,0.0,90,4.0,15.0,2018-03-05T17:00:00.000+05:30,1953
0.0,271.93,0.0,0.0,90,4.0,15.0,2018-03-05T18:00:00.000+05:30,1389
0.0,271.93,0.0,0.0,90,8.0,12.0,2018-03-05T18:00:00.000+05:30,1389
0.0,271.93,0.0,0.0,90,2.0,1.0,2018-03-05T18:00:00.000+05:30,1389
0.0,271.65,0.0,0.0,90,2.0,1.0,2018-03-05T19:00:00.000+05:30,1117
0.0,271.65,0.0,0.0,90,4.0,15.0,2018-03-05T19:00:00.000+05:30,1117
0.0,271.28,0.0,0.0,90,4.0,17.0,2018-03-05T20:00:00.000+05:30,844
0.0,271.28,0.0,0.0,90,2.0,1.0,2018-03-05T20:00:00.000+05:30,844
0.0,271.15,0.0,0.0,90,2.0,1.0,2018-03-05T21:00:00.000+05:30,753
0.0,271.15,0.0,0.0,90,4.0,17.0,2018-03-05T21:00:00.000+05:30,753
0.0,271.15,0.0,0.0,90,4.0,17.0,2018-03-05T22:00:00.000+05:30,694
0.0,271.15,0.0,0.0,90,2.0,1.0,2018-03-05T22:00:00.000+05:30,694
0.0,271.36,0.0,0.0,90,4.0,7.0,2018-03-05T23:00:00.000+05:30,599
0.0,271.36,0.0,0.0,90,2.0,1.0,2018-03-05T23:00:00.000+05:30,599
0.0,271.43,0.0,0.0,90,4.0,7.0,2018-03-06T00:00:00.000+05:30,308
0.0,271.43,0.0,0.0,90,2.0,1.0,2018-03-06T00:00:00.000+05:30,308
0.0,271.43,0.0,0.0,90,4.0,7.0,2018-03-06T01:00:00.000+05:30,242
0.0,271.43,0.0,0.0,90,2.0,1.0,2018-03-06T01:00:00.000+05:30,242
0.0,271.36,0.0,0.0,90,2.0,1.0,2018-03-06T02:00:00.000+05:30,231
0.0,271.36,0.0,0.0,90,4.0,7.0,2018-03-06T02:00:00.000+05:30,231
0.0,271.28,0.0,0.0,90,2.0,1.0,2018-03-06T03:00:00.000+05:30,335
0.0,271.28,0.0,0.0,90,4.0,7.0,2018-03-06T03:00:00.000+05:30,335
0.0,271.22,0.0,0.0,90,4.0,7.0,2018-03-06T04:00:00.000+05:30,807
0.0,271.22,0.0,0.0,90,2.0,1.0,2018-03-06T04:00:00.000+05:30,807
0.0,271.28,0.0,0.0,90,2.0,1.0,2018-03-06T05:00:00.000+05:30,2537
0.0,271.28,0.0,0.0,90,4.0,7.0,2018-03-06T05:00:00.000+05:30,2537
0.0,271.35,0.0,0.0,90,2.0,1.0,2018-03-06T06:00:00.000+05:30,4601
0.0,271.35,0.0,0.0,90,4.0,7.0,2018-03-06T06:00:00.000+05:30,4601
0.0,271.15,0.0,0.0,90,4.0,7.0,2018-03-06T07:00:00.000+05:30,4848
0.0,271.15,0.0,0.0,90,2.0,1.0,2018-03-06T07:00:00.000+05:30,4848
0.0,271.43,0.0,0.0,90,2.0,1.0,2018-03-06T08:00:00.000+05:30,4623
0.0,271.43,0.0,0.0,90,4.0,7.0,2018-03-06T08:00:00.000+05:30,4623
0.0,271.51,0.0,0.0,90,4.0,7.0,2018-03-06T09:00:00.000+05:30,4085
0.0,271.58,0.0,0.0,90,4.0,7.0,2018-03-06T10:00:00.000+05:30,3602
0.0,272.02,0.0,0.0,90,4.0,7.0,2018-03-06T11:00:00.000+05:30,3781
0.0,272.02,0.0,0.0,90,3.0,5.0,2018-03-06T11:00:00.000+05:30,3781
0.0,272.02,0.0,0.0,90,2.0,1.0,2018-03-06T11:00:00.000+05:30,3781
0.0,273.29,0.0,0.0,90,4.0,7.0,2018-03-06T12:00:00.000+05:30,4037
0.0,273.15,0.0,0.0,90,4.0,7.0,2018-03-06T13:00:00.000+05:30,4166
0.0,273.65,0.0,0.0,90,0.0,2.0,2018-03-06T14:00:00.000+05:30,4671
0.0,273.55,0.0,0.0,90,0.0,2.0,2018-03-06T15:00:00.000+05:30,5260
0.0,273.15,0.0,0.0,90,0.0,2.0,2018-03-06T16:00:00.000+05:30,6420
0.0,272.88,0.0,0.0,90,0.0,2.0,2018-03-06T17:00:00.000+05:30,5874
0.0,272.44,0.0,0.0,40,0.0,4.0,2018-03-06T18:00:00.000+05:30,4400
0.0,270.87,0.0,0.0,1,1.0,0.0,2018-03-06T19:00:00.000+05:30,3188
0.0,270.0,0.0,0.0,5,1.0,0.0,2018-03-06T20:00:00.000+05:30,2600
0.0,269.0,0.0,0.0,1,1.0,0.0,2018-03-06T21:00:00.000+05:30,3415
0.0,267.55,0.0,0.0,1,1.0,0.0,2018-03-06T22:00:00.000+05:30,2587
0.0,266.7,0.0,0.0,1,1.0,0.0,2018-03-06T23:00:00.000+05:30,1144
0.0,267.08,0.0,0.0,1,1.0,0.0,2018-03-07T00:00:00.000+05:30,591
0.0,266.94,0.0,0.0,1,1.0,0.0,2018-03-07T01:00:00.000+05:30,376
0.0,265.57,0.0,0.0,1,6.0,10.0,2018-03-07T02:00:00.000+05:30,247
0.0,264.8,0.0,0.0,90,6.0,10.0,2018-03-07T03:00:00.000+05:30,378
0.0,263.37,0.0,0.0,40,2.0,1.0,2018-03-07T04:00:00.000+05:30,921
0.0,263.37,0.0,0.0,40,8.0,12.0,2018-03-07T04:00:00.000+05:30,921
0.0,262.26,0.0,0.0,40,2.0,1.0,2018-03-07T05:00:00.000+05:30,2875
0.0,262.71,0.0,0.0,90,2.0,1.0,2018-03-07T06:00:00.000+05:30,5670
0.0,262.0,0.0,0.0,90,2.0,1.0,2018-03-07T07:00:00.000+05:30,6121
0.0,263.21,0.0,0.0,75,2.0,1.0,2018-03-07T08:00:00.000+05:30,5896
0.0,263.5,0.0,0.0,75,2.0,1.0,2018-03-07T09:00:00.000+05:30,5343
0.0,264.68,0.0,0.0,1,1.0,0.0,2018-03-07T10:00:00.000+05:30,4619
0.0,266.87,0.0,0.0,40,0.0,4.0,2018-03-07T11:00:00.000+05:30,4819
0.0,268.0,0.0,0.0,40,0.0,4.0,2018-03-07T12:00:00.000+05:30,4879
0.0,269.5,0.0,0.0,20,0.0,6.0,2018-03-07T13:00:00.000+05:30,5093
0.0,269.68,0.0,0.0,20,0.0,6.0,2018-03-07T14:00:00.000+05:30,5160
0.0,270.53,0.0,0.0,20,0.0,6.0,2018-03-07T15:00:00.000+05:30,5886
0.0,270.53,0.0,0.0,20,0.0,6.0,2018-03-07T16:00:00.000+05:30,6849
0.0,270.0,0.0,0.0,20,0.0,6.0,2018-03-07T17:00:00.000+05:30,5951
0.0,269.72,0.0,0.0,5,1.0,0.0,2018-03-07T18:00:00.000+05:30,4637
0.0,268.55,0.0,0.0,1,1.0,0.0,2018-03-07T19:00:00.000+05:30,3367
0.0,266.82,0.0,0.0,5,1.0,0.0,2018-03-07T20:00:00.000+05:30,3297
0.0,264.96,0.0,0.0,5,1.0,0.0,2018-03-07T21:00:00.000+05:30,2451
0.0,264.15,0.0,0.0,1,1.0,0.0,2018-03-07T22:00:00.000+05:30,1790
0.0,263.5,0.0,0.0,1,1.0,0.0,2018-03-07T23:00:00.000+05:30,1352
0.0,263.23,0.0,0.0,1,1.0,0.0,2018-03-08T00:00:00.000+05:30,545
0.0,262.66,0.0,0.0,1,1.0,0.0,2018-03-08T01:00:00.000+05:30,368
0.0,262.23,0.0,0.0,1,1.0,0.0,2018-03-08T02:00:00.000+05:30,260
0.0,261.65,0.0,0.0,1,1.0,0.0,2018-03-08T03:00:00.000+05:30,344
0.0,261.65,0.0,0.0,1,1.0,0.0,2018-03-08T04:00:00.000+05:30,887
0.0,261.58,0.0,0.0,1,1.0,0.0,2018-03-08T05:00:00.000+05:30,2788
0.0,261.08,0.0,0.0,1,1.0,0.0,2018-03-08T06:00:00.000+05:30,5661
0.0,260.08,0.0,0.0,1,1.0,0.0,2018-03-08T07:00:00.000+05:30,6280
0.0,260.48,0.0,0.0,5,1.0,0.0,2018-03-08T08:00:00.000+05:30,6042
0.0,262.93,0.0,0.0,5,1.0,0.0,2018-03-08T09:00:00.000+05:30,5221
0.0,265.49,0.0,0.0,1,1.0,0.0,2018-03-08T10:00:00.000+05:30,4669
0.0,267.86,0.0,0.0,1,1.0,0.0,2018-03-08T11:00:00.000+05:30,4922
0.0,269.14,0.0,0.0,5,1.0,0.0,2018-03-08T12:00:00.000+05:30,4946
0.0,270.29,0.0,0.0,5,1.0,0.0,2018-03-08T13:00:00.000+05:30,5117
0.0,271.08,0.0,0.0,5,1.0,0.0,2018-03-08T14:00:00.000+05:30,5349
0.0,271.58,0.0,0.0,1,1.0,0.0,2018-03-08T15:00:00.000+05:30,5983
0.0,271.51,0.0,0.0,1,1.0,0.0,2018-03-08T16:00:00.000+05:30,6738
0.0,271.15,0.0,0.0,1,1.0,0.0,2018-03-08T17:00:00.000+05:30,6200
0.0,270.58,0.0,0.0,1,1.0,0.0,2018-03-08T18:00:00.000+05:30,5136
0.0,269.29,0.0,0.0,1,1.0,0.0,2018-03-08T19:00:00.000+05:30,3509
0.0,267.49,0.0,0.0,1,1.0,0.0,2018-03-08T20:00:00.000+05:30,3565
0.0,266.09,0.0,0.0,40,0.0,4.0,2018-03-08T21:00:00.000+05:30,2951
0.0,265.75,0.0,0.0,90,0.0,2.0,2018-03-08T22:00:00.000+05:30,2759
0.0,265.68,0.0,0.0,90,0.0,2.0,2018-03-08T23:00:00.000+05:30,2179
0.0,265.68,0.0,0.0,90,0.0,2.0,2018-03-09T00:00:00.000+05:30,665
0.0,266.29,0.0,0.0,90,0.0,2.0,2018-03-09T01:00:00.000+05:30,415
0.0,266.01,0.0,0.0,90,0.0,2.0,2018-03-09T02:00:00.000+05:30,300
0.0,266.15,0.0,0.0,90,0.0,2.0,2018-03-09T03:00:00.000+05:30,389
0.0,265.08,0.0,0.0,90,0.0,2.0,2018-03-09T04:00:00.000+05:30,839
0.0,264.65,0.0,0.0,75,0.0,3.0,2018-03-09T05:00:00.000+05:30,2711
0.0,263.29,0.0,0.0,1,2.0,1.0,2018-03-09T06:00:00.000+05:30,5349
0.0,262.79,0.0,0.0,5,2.0,1.0,2018-03-09T07:00:00.000+05:30,6520
0.0,262.55,0.0,0.0,1,6.0,10.0,2018-03-09T08:00:00.000+05:30,5947
0.0,262.55,0.0,0.0,1,2.0,1.0,2018-03-09T08:00:00.000+05:30,5947
0.0,264.94,0.0,0.0,1,2.0,1.0,2018-03-09T09:00:00.000+05:30,5174
0.0,267.48,0.0,0.0,1,2.0,1.0,2018-03-09T10:00:00.000+05:30,4876
0.0,267.48,0.0,0.0,1,6.0,10.0,2018-03-09T10:00:00.000+05:30,4876
0.0,269.88,0.0,0.0,1,1.0,0.0,2018-03-09T11:00:00.000+05:30,5160
0.0,271.43,0.0,0.0,1,1.0,0.0,2018-03-09T12:00:00.000+05:30,5257
0.0,272.75,0.0,0.0,1,1.0,0.0,2018-03-09T13:00:00.000+05:30,5602
0.0,273.08,0.0,0.0,1,1.0,0.0,2018-03-09T14:00:00.000+05:30,5763
0.0,273.37,0.0,0.0,1,1.0,0.0,2018-03-09T15:00:00.000+05:30,6001
0.0,274.01,0.0,0.0,1,1.0,0.0,2018-03-09T16:00:00.000+05:30,6641
0.0,273.94,0.0,0.0,1,1.0,0.0,2018-03-09T17:00:00.000+05:30,6062
0.0,273.29,0.0,0.0,40,0.0,4.0,2018-03-09T18:00:00.000+05:30,5207
0.0,271.15,0.0,0.0,40,0.0,4.0,2018-03-09T19:00:00.000+05:30,3864
0.0,269.51,0.0,0.0,1,1.0,0.0,2018-03-09T20:00:00.000+05:30,3377
0.0,268.49,0.0,0.0,1,1.0,0.0,2018-03-09T21:00:00.000+05:30,3118
0.0,267.62,0.0,0.0,1,1.0,0.0,2018-03-09T22:00:00.000+05:30,2649
0.0,266.56,0.0,0.0,1,1.0,0.0,2018-03-09T23:00:00.000+05:30,2989
0.0,266.8,0.0,0.0,1,1.0,0.0,2018-03-10T00:00:00.000+05:30,1175
0.0,266.8,0.0,0.0,75,0.0,3.0,2018-03-10T01:00:00.000+05:30,685
0.0,267.16,0.0,0.0,90,0.0,2.0,2018-03-10T03:00:00.000+05:30,358
0.0,267.59,0.0,0.0,90,0.0,2.0,2018-03-10T04:00:00.000+05:30,404
0.0,268.16,0.0,0.0,90,0.0,2.0,2018-03-10T05:00:00.000+05:30,696
0.0,268.58,0.0,0.0,90,0.0,2.0,2018-03-10T06:00:00.000+05:30,1242
0.0,268.89,0.0,0.0,90,0.0,2.0,2018-03-10T07:00:00.000+05:30,1911
0.0,269.44,0.0,0.0,90,0.0,2.0,2018-03-10T08:00:00.000+05:30,3100
0.0,270.51,0.0,0.0,90,4.0,7.0,2018-03-10T09:00:00.000+05:30,4057
0.0,271.22,0.0,0.0,75,4.0,7.0,2018-03-10T10:00:00.000+05:30,4476
0.0,272.48,0.0,0.0,90,4.0,7.0,2018-03-10T11:00:00.000+05:30,4732
0.0,273.42,0.0,0.0,90,4.0,7.0,2018-03-10T12:00:00.000+05:30,5312
0.0,274.22,0.0,0.0,75,0.0,3.0,2018-03-10T13:00:00.000+05:30,4990
0.0,274.08,0.0,0.0,90,3.0,5.0,2018-03-10T14:00:00.000+05:30,5404
0.0,274.51,0.0,0.0,90,0.0,2.0,2018-03-10T15:00:00.000+05:30,5548
0.0,274.82,0.0,0.0,90,0.0,2.0,2018-03-10T16:00:00.000+05:30,5194
0.0,274.58,0.0,0.0,90,0.0,2.0,2018-03-10T17:00:00.000+05:30,5142
0.0,274.79,0.0,0.0,90,0.0,2.0,2018-03-10T18:00:00.000+05:30,4776
0.0,274.22,0.0,0.0,90,0.0,2.0,2018-03-10T19:00:00.000+05:30,4004
0.0,274.15,0.0,0.0,90,0.0,2.0,2018-03-10T20:00:00.000+05:30,3223
0.0,273.84,0.0,0.0,90,0.0,2.0,2018-03-10T21:00:00.000+05:30,3602
0.0,273.62,0.0,0.0,90,0.0,2.0,2018-03-10T22:00:00.000+05:30,4040
0.0,273.37,0.0,0.0,90,0.0,2.0,2018-03-10T23:00:00.000+05:30,2433
0.0,273.35,0.0,0.0,90,4.0,7.0,2018-03-11T00:00:00.000+05:30,1662
0.0,273.35,0.0,0.0,90,2.0,1.0,2018-03-11T00:00:00.000+05:30,1662
0.0,273.44,0.0,0.0,90,2.0,1.0,2018-03-11T01:00:00.000+05:30,975
0.0,273.44,0.0,0.0,90,4.0,7.0,2018-03-11T01:00:00.000+05:30,975
0.0,273.0,0.0,0.0,90,2.0,1.0,2018-03-11T03:00:00.000+05:30,420
0.0,273.0,0.0,0.0,90,4.0,7.0,2018-03-11T03:00:00.000+05:30,420
0.0,273.0,0.0,0.0,90,5.0,11.0,2018-03-11T03:00:00.000+05:30,420
0.0,273.0,0.0,0.0,90,4.0,7.0,2018-03-11T04:00:00.000+05:30,419
0.0,273.0,0.0,0.0,90,3.0,5.0,2018-03-11T04:00:00.000+05:30,419
0.0,273.0,0.0,0.0,90,2.0,1.0,2018-03-11T04:00:00.000+05:30,419
0.0,272.44,0.0,0.0,90,2.0,1.0,2018-03-11T05:00:00.000+05:30,490
0.0,272.44,0.0,0.0,90,4.0,7.0,2018-03-11T05:00:00.000+05:30,490
0.0,272.44,0.0,0.0,90,3.0,9.0,2018-03-11T05:00:00.000+05:30,490
0.0,272.5,0.0,0.0,90,3.0,5.0,2018-03-11T06:00:00.000+05:30,740
0.0,272.5,0.0,0.0,90,4.0,7.0,2018-03-11T06:00:00.000+05:30,740
0.0,272.5,0.0,0.0,90,2.0,1.0,2018-03-11T06:00:00.000+05:30,740
0.0,272.36,0.0,0.0,75,2.0,1.0,2018-03-11T07:00:00.000+05:30,1039
0.0,272.36,0.0,0.0,75,4.0,7.0,2018-03-11T07:00:00.000+05:30,1039
0.0,272.36,0.0,0.0,75,3.0,5.0,2018-03-11T07:00:00.000+05:30,1039
0.0,272.51,0.0,0.0,90,2.0,1.0,2018-03-11T08:00:00.000+05:30,1607
0.0,272.51,0.0,0.0,90,4.0,7.0,2018-03-11T08:00:00.000+05:30,1607
0.0,272.72,0.0,0.0,90,2.0,1.0,2018-03-11T09:00:00.000+05:30,2559
0.0,273.22,0.0,0.0,90,2.0,1.0,2018-03-11T10:00:00.000+05:30,3400
0.0,273.68,0.0,0.0,90,2.0,1.0,2018-03-11T11:00:00.000+05:30,3810
0.0,274.42,0.0,0.0,90,2.0,1.0,2018-03-11T12:00:00.000+05:30,4339
0.0,274.42,0.0,0.0,90,6.0,10.0,2018-03-11T12:00:00.000+05:30,4339
0.0,274.79,0.0,0.0,90,2.0,1.0,2018-03-11T13:00:00.000+05:30,4840
0.0,275.5,0.0,0.0,90,2.0,1.0,2018-03-11T14:00:00.000+05:30,4749
0.0,275.43,0.0,0.0,90,6.0,10.0,2018-03-11T15:00:00.000+05:30,4396
0.0,275.36,0.0,0.0,90,6.0,10.0,2018-03-11T16:00:00.000+05:30,4242
0.0,275.36,0.0,0.0,90,2.0,1.0,2018-03-11T16:00:00.000+05:30,4242
0.0,275.15,0.0,0.0,90,2.0,1.0,2018-03-11T17:00:00.000+05:30,4068
0.0,275.08,0.0,0.0,90,2.0,1.0,2018-03-11T18:00:00.000+05:30,3571
0.0,275.08,0.0,0.0,90,2.0,1.0,2018-03-11T19:00:00.000+05:30,2939
0.0,275.08,0.0,0.0,90,6.0,10.0,2018-03-11T19:00:00.000+05:30,2939
0.0,274.72,0.0,0.0,90,2.0,1.0,2018-03-11T20:00:00.000+05:30,2546
0.0,274.72,0.0,0.0,90,6.0,10.0,2018-03-11T20:00:00.000+05:30,2546
0.0,274.35,0.0,0.0,90,2.0,1.0,2018-03-11T21:00:00.000+05:30,2118
0.0,274.21,0.0,0.0,90,0.0,2.0,2018-03-11T22:00:00.000+05:30,1523
0.0,273.82,0.0,0.0,90,0.0,2.0,2018-03-11T23:00:00.000+05:30,1000
0.0,272.88,0.0,0.0,20,0.0,6.0,2018-03-12T00:00:00.000+05:30,528
0.0,272.02,0.0,0.0,1,1.0,0.0,2018-03-12T01:00:00.000+05:30,360
0.0,271.02,0.0,0.0,1,1.0,0.0,2018-03-12T02:00:00.000+05:30,228
0.0,270.15,0.0,0.0,1,2.0,1.0,2018-03-12T03:00:00.000+05:30,356
0.0,269.15,0.0,0.0,1,1.0,0.0,2018-03-12T04:00:00.000+05:30,851
0.0,268.82,0.0,0.0,1,1.0,0.0,2018-03-12T05:00:00.000+05:30,2742
0.0,268.29,0.0,0.0,1,1.0,0.0,2018-03-12T06:00:00.000+05:30,5331
0.0,267.43,0.0,0.0,1,1.0,0.0,2018-03-12T07:00:00.000+05:30,6336
0.0,267.15,0.0,0.0,1,1.0,0.0,2018-03-12T08:00:00.000+05:30,5668
0.0,267.5,0.0,0.0,1,1.0,0.0,2018-03-12T09:00:00.000+05:30,4693
0.0,269.64,0.0,0.0,5,1.0,0.0,2018-03-12T10:00:00.000+05:30,4213
0.0,271.74,0.0,0.0,5,1.0,0.0,2018-03-12T11:00:00.000+05:30,4265
0.0,273.29,0.0,0.0,1,1.0,0.0,2018-03-12T12:00:00.000+05:30,4666
0.0,275.15,0.0,0.0,1,1.0,0.0,2018-03-12T13:00:00.000+05:30,4748
0.0,276.15,0.0,0.0,5,1.0,0.0,2018-03-12T14:00:00.000+05:30,4554
0.0,276.72,0.0,0.0,5,1.0,0.0,2018-03-12T15:00:00.000+05:30,5784
0.0,276.81,0.0,0.0,5,1.0,0.0,2018-03-12T16:00:00.000+05:30,6655
0.0,277.08,0.0,0.0,1,1.0,0.0,2018-03-12T17:00:00.000+05:30,6001
0.0,277.0,0.0,0.0,1,1.0,0.0,2018-03-12T18:00:00.000+05:30,4388
0.0,276.35,0.0,0.0,5,1.0,0.0,2018-03-12T19:00:00.000+05:30,3346
0.0,274.94,0.0,0.0,20,0.0,6.0,2018-03-12T20:00:00.000+05:30,2806
0.0,274.01,0.0,0.0,20,0.0,6.0,2018-03-12T21:00:00.000+05:30,2301
0.0,273.02,0.0,0.0,1,1.0,0.0,2018-03-12T22:00:00.000+05:30,2592
0.0,272.65,0.0,0.0,1,1.0,0.0,2018-03-12T23:00:00.000+05:30,2003
0.0,271.95,0.0,0.0,1,1.0,0.0,2018-03-13T00:00:00.000+05:30,666
0.0,271.29,0.0,0.0,1,1.0,0.0,2018-03-13T01:00:00.000+05:30,414
